surface_a,surface_b,token_similarity,char_similarity,decision_zone,proposed_decision,ground_truth_decision,outcome,correct,pair_type
Future_Council_Branch,Frontier_Institute_Theta,0.0,0.267,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Frontier_Institute_Theta_Group,0.0,0.275,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Summit_Trust_Lambda,0.0,0.35,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Summit_Trust_Lambda_Group,0.0,0.261,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Pioneer_Society_Kappa,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Pioneer_Society_Kappa_Group,0.0,0.167,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Kappa_Pioneer_Network,0.0,0.095,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Anchor_Union_Zeta,0.0,0.211,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Anchor_Union_Zeta_Group,0.0,0.182,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Beacon_Partnership_Eta,0.0,0.326,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Beacon_Partnership_Eta_Group,0.0,0.163,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Cardinal_Assembly_Iota,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Cardinal_Assembly_Iota_Group,0.0,0.163,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Meridian_Foundation_Mu,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Meridian_Foundation_Mu_Group,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Vanguard_Alliance_Nu,0.0,0.341,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branch,Vanguard_Alliance_Nu_Group,0.0,0.298,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Common_League_Gamma,0.0,0.19,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Common_League_Gamma_Group,0.0,0.208,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Gamma_Common_Network,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Progress_Circle_Delta,0.0,0.364,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Progress_Circle_Delta_Group,0.0,0.24,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Heritage_Board_Sigma,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Heritage_Board_Sigma_Group,0.0,0.204,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Unity_Coalition_Omega,0.0,0.364,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Unity_Coalition_Omega_Group,0.0,0.24,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Frontier_Institute_Theta,0.0,0.298,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Frontier_Institute_Theta_Group,0.0,0.264,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Summit_Trust_Lambda,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Summit_Trust_Lambda_Group,0.0,0.25,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Pioneer_Society_Kappa,0.0,0.318,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Pioneer_Society_Kappa_Group,0.0,0.16,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Kappa_Pioneer_Network,0.0,0.091,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Anchor_Union_Zeta,0.0,0.25,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Anchor_Union_Zeta_Group,0.0,0.217,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Beacon_Partnership_Eta,0.0,0.311,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Beacon_Partnership_Eta_Group,0.0,0.157,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Cardinal_Assembly_Iota,0.0,0.267,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Cardinal_Assembly_Iota_Group,0.0,0.157,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Meridian_Foundation_Mu,0.0,0.267,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Meridian_Foundation_Mu_Group,0.0,0.275,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Vanguard_Alliance_Nu,0.0,0.372,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Future_Council_Branches,Vanguard_Alliance_Nu_Group,0.0,0.327,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Common_League_Gamma_Group,0.75,0.864,auto_merge,merge,merge,correct_auto_merge,True,true_alias
Common_League_Gamma,Gamma_Common_Network,0.5,0.41,refer_to_human,do_not_merge,merge,referred_true_alias,False,true_alias
Common_League_Gamma,Progress_Circle_Delta,0.0,0.2,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Progress_Circle_Delta_Group,0.0,0.261,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Heritage_Board_Sigma,0.0,0.41,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Heritage_Board_Sigma_Group,0.0,0.356,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Unity_Coalition_Omega,0.0,0.4,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Unity_Coalition_Omega_Group,0.0,0.391,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Frontier_Institute_Theta,0.0,0.326,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Frontier_Institute_Theta_Group,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Summit_Trust_Lambda,0.0,0.368,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Summit_Trust_Lambda_Group,0.0,0.318,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Pioneer_Society_Kappa,0.0,0.3,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Pioneer_Society_Kappa_Group,0.0,0.304,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Kappa_Pioneer_Network,0.0,0.2,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Anchor_Union_Zeta,0.0,0.389,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Anchor_Union_Zeta_Group,0.0,0.429,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Beacon_Partnership_Eta,0.0,0.293,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Beacon_Partnership_Eta_Group,0.0,0.34,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Cardinal_Assembly_Iota,0.0,0.146,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Cardinal_Assembly_Iota_Group,0.0,0.213,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Meridian_Foundation_Mu,0.0,0.244,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Meridian_Foundation_Mu_Group,0.0,0.298,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Vanguard_Alliance_Nu,0.0,0.256,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma,Vanguard_Alliance_Nu_Group,0.0,0.267,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Gamma_Common_Network,0.4,0.4,refer_to_human,do_not_merge,merge,referred_true_alias,False,true_alias
Common_League_Gamma_Group,Progress_Circle_Delta,0.0,0.174,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Progress_Circle_Delta_Group,0.143,0.423,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Heritage_Board_Sigma,0.0,0.356,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Heritage_Board_Sigma_Group,0.143,0.549,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Unity_Coalition_Omega,0.0,0.348,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Unity_Coalition_Omega_Group,0.143,0.538,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Frontier_Institute_Theta,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Frontier_Institute_Theta_Group,0.143,0.473,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Summit_Trust_Lambda,0.0,0.318,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Summit_Trust_Lambda_Group,0.143,0.52,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Pioneer_Society_Kappa,0.0,0.261,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Pioneer_Society_Kappa_Group,0.143,0.462,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Kappa_Pioneer_Network,0.0,0.217,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Anchor_Union_Zeta,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Anchor_Union_Zeta_Group,0.143,0.542,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Beacon_Partnership_Eta,0.0,0.255,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Beacon_Partnership_Eta_Group,0.143,0.491,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Cardinal_Assembly_Iota,0.0,0.128,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Cardinal_Assembly_Iota_Group,0.143,0.34,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Meridian_Foundation_Mu,0.0,0.213,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Meridian_Foundation_Mu_Group,0.143,0.415,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Vanguard_Alliance_Nu,0.0,0.267,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Common_League_Gamma_Group,Vanguard_Alliance_Nu_Group,0.143,0.431,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Progress_Circle_Delta,0.0,0.293,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Progress_Circle_Delta_Group,0.0,0.17,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Heritage_Board_Sigma,0.0,0.2,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Heritage_Board_Sigma_Group,0.0,0.261,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Unity_Coalition_Omega,0.0,0.341,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Unity_Coalition_Omega_Group,0.0,0.34,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Frontier_Institute_Theta,0.0,0.273,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Frontier_Institute_Theta_Group,0.0,0.12,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Summit_Trust_Lambda,0.0,0.154,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Summit_Trust_Lambda_Group,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Pioneer_Society_Kappa,0.0,0.293,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Pioneer_Society_Kappa_Group,0.0,0.17,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Kappa_Pioneer_Network,0.2,0.634,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Anchor_Union_Zeta,0.0,0.378,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Anchor_Union_Zeta_Group,0.0,0.372,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Beacon_Partnership_Eta,0.0,0.381,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Beacon_Partnership_Eta_Group,0.0,0.375,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Cardinal_Assembly_Iota,0.0,0.143,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Cardinal_Assembly_Iota_Group,0.0,0.208,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Meridian_Foundation_Mu,0.0,0.238,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Meridian_Foundation_Mu_Group,0.0,0.25,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Vanguard_Alliance_Nu,0.0,0.3,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Gamma_Common_Network,Vanguard_Alliance_Nu_Group,0.0,0.304,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Progress_Circle_Delta_Group,0.75,0.875,auto_merge,merge,merge,correct_auto_merge,True,true_alias
Progress_Circle_Delta,Heritage_Board_Sigma,0.0,0.293,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Heritage_Board_Sigma_Group,0.0,0.085,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Unity_Coalition_Omega,0.0,0.238,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Unity_Coalition_Omega_Group,0.0,0.083,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Frontier_Institute_Theta,0.0,0.444,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Frontier_Institute_Theta_Group,0.0,0.157,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Summit_Trust_Lambda,0.0,0.3,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Summit_Trust_Lambda_Group,0.0,0.087,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Pioneer_Society_Kappa,0.0,0.381,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Pioneer_Society_Kappa_Group,0.0,0.125,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Kappa_Pioneer_Network,0.0,0.19,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Anchor_Union_Zeta,0.0,0.263,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Anchor_Union_Zeta_Group,0.0,0.091,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Beacon_Partnership_Eta,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Beacon_Partnership_Eta_Group,0.0,0.122,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Cardinal_Assembly_Iota,0.0,0.326,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Cardinal_Assembly_Iota_Group,0.0,0.082,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Meridian_Foundation_Mu,0.0,0.14,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Meridian_Foundation_Mu_Group,0.0,0.082,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Vanguard_Alliance_Nu,0.0,0.244,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta,Vanguard_Alliance_Nu_Group,0.0,0.085,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Heritage_Board_Sigma,0.0,0.255,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Heritage_Board_Sigma_Group,0.143,0.453,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Unity_Coalition_Omega,0.0,0.208,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Unity_Coalition_Omega_Group,0.143,0.407,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Frontier_Institute_Theta,0.0,0.392,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Frontier_Institute_Theta_Group,0.143,0.561,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Summit_Trust_Lambda,0.0,0.261,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Summit_Trust_Lambda_Group,0.143,0.462,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Pioneer_Society_Kappa,0.0,0.375,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Pioneer_Society_Kappa_Group,0.143,0.519,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Kappa_Pioneer_Network,0.0,0.208,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Anchor_Union_Zeta,0.0,0.227,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Anchor_Union_Zeta_Group,0.143,0.44,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Beacon_Partnership_Eta,0.0,0.245,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Beacon_Partnership_Eta_Group,0.143,0.436,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Cardinal_Assembly_Iota,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Cardinal_Assembly_Iota_Group,0.143,0.473,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Meridian_Foundation_Mu,0.0,0.163,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Meridian_Foundation_Mu_Group,0.143,0.327,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Vanguard_Alliance_Nu,0.0,0.255,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Progress_Circle_Delta_Group,Vanguard_Alliance_Nu_Group,0.143,0.415,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Heritage_Board_Sigma_Group,0.75,0.87,auto_merge,merge,merge,correct_auto_merge,True,true_alias
Heritage_Board_Sigma,Unity_Coalition_Omega,0.0,0.39,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Unity_Coalition_Omega_Group,0.0,0.255,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Frontier_Institute_Theta,0.0,0.182,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Frontier_Institute_Theta_Group,0.0,0.24,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Summit_Trust_Lambda,0.0,0.256,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Summit_Trust_Lambda_Group,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Pioneer_Society_Kappa,0.0,0.293,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Pioneer_Society_Kappa_Group,0.0,0.255,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Kappa_Pioneer_Network,0.0,0.244,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Anchor_Union_Zeta,0.0,0.216,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Anchor_Union_Zeta_Group,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Beacon_Partnership_Eta,0.0,0.238,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Beacon_Partnership_Eta_Group,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Cardinal_Assembly_Iota,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Cardinal_Assembly_Iota_Group,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Meridian_Foundation_Mu,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Meridian_Foundation_Mu_Group,0.0,0.25,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Vanguard_Alliance_Nu,0.0,0.4,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma,Vanguard_Alliance_Nu_Group,0.0,0.348,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Unity_Coalition_Omega,0.0,0.34,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Unity_Coalition_Omega_Group,0.143,0.528,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Frontier_Institute_Theta,0.0,0.16,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Frontier_Institute_Theta_Group,0.143,0.357,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Summit_Trust_Lambda,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Summit_Trust_Lambda_Group,0.143,0.471,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Pioneer_Society_Kappa,0.0,0.298,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Pioneer_Society_Kappa_Group,0.143,0.453,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Kappa_Pioneer_Network,0.0,0.213,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Anchor_Union_Zeta,0.0,0.186,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Anchor_Union_Zeta_Group,0.143,0.408,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Beacon_Partnership_Eta,0.0,0.208,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Beacon_Partnership_Eta_Group,0.143,0.407,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Cardinal_Assembly_Iota,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Cardinal_Assembly_Iota_Group,0.143,0.481,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Meridian_Foundation_Mu,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Meridian_Foundation_Mu_Group,0.143,0.444,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Heritage_Board_Sigma_Group,Vanguard_Alliance_Nu,0.0,0.435,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
